00c5,0
00c6,0
00c7,0
00c8,0
00c9,0
00ca,0
00cb,0
00cc,0
00cd,0
00ce,0
00cf,0
00d0,0
00d1,0
00d2,0
00d3,0
00d4,0
00d5,0
00d6,0
00d7,0
00d8,0
00d9,0
00da,0
00db,0
00dc,0
00dd,0
00de,0
00df,0
00e0,0
00e1,0
00e2,0
00e3,0
00e4,0
00e5,0
00e6,0
00e7,0
00e8,0
00e9,0
00ea,0
00eb,0
00ec,0
00ed,0
00ee,0
00ef,0
00f0,0
00f1,0
00f2,0
00f3,0
00f4,0
00f5,0
00f6,0
00f7,0
00f8,0
00f9,0
00fa,0
00fb,0
00fc,0
00fd,0
00fe,0
00ff,0
0100,1329
0101,0
0102,0
0103,0
0104,0
0105,0
0106,0
0107,0
0108,0
0109,0
010a,0
010b,0
010c,0
010d,0
010e,0
010f,0
0110,0
0111,0
0112,0
0113,0
0114,0
0115,0
0116,0
0117,0
0118,0
0119,0
011a,0
011b,0
011c,0
011d,0
011e,0
011f,0
0120,3756
0121,193
0122,0
0123,0
0124,0
0125,0
0126,0
0127,0
0128,0
0129,0
012a,0
012b,0
012c,0
012d,0
012e,0
012f,0
0130,0
0131,0
0132,0
0133,0
0134,0
0135,0
0136,0
0137,0
0138,0
0139,0
013a,0
013b,0
013c,0
013d,0
013e,0
013f,0
0140,8513
0141,0
0142,0
0143,0
0144,0
0145,0
0146,0
0147,0
0148,0
0149,0
014a,0
014b,0
014c,0
014d,0
014e,0
014f,0
0150,0
0151,0
0152,0
0153,0
0154,0
0155,0
0156,0
0157,0
0158,0
0159,0
015a,0
015b,0
015c,0
015d,0
015e,0
015f,0
0160,401
0161,0
0162,0
0163,0
0164,0
0165,0
0166,0
0167,0
0168,0
0169,0
016a,0
016b,0
016c,0
016d,0
016e,0
016f,0
0170,0
0171,0
0172,0
0173,0
0174,0
0175,0
0176,0
0177,0
0178,0
0179,0
017a,0
017b,0
017c,0
017d,0
017e,0
017f,0
0180,0
0181,0
0182,0
0183,0
0184,0
0185,0
0186,0
0187,0
0188,0
0189,0
018a,0
018b,0
018c,0
018d,0
018e,0
018f,0
0190,0
0191,0
0192,0
0193,0
0194,0
0195,0
0196,0
0197,0
0198,0
0199,0
019a,0
019b,0
019c,0
019d,0
019e,0
019f,0
01a0,471
01a1,0
01a2,0
01a3,0
01a4,0
01a5,0
01a6,0
01a7,0
01a8,0
01a9,0
01aa,0
01ab,0
01ac,0
01ad,0
01ae,0
01af,0
01b0,0
01b1,0
01b2,0
01b3,0
01b4,0
01b5,0
01b6,0
01b7,0
01b8,0
01b9,0
01ba,0
01bb,0
01bc,0
01bd,0
01be,0
01bf,0
01c0,448
01c1,0
01c2,0
01c3,0
01c4,0
01c5,0
01c6,0
01c7,0
01c8,0
01c9,0
01ca,0
01cb,8791
01cc,0
01cd,0
01ce,0
01cf,0
01d0,0
01d1,0
01d2,0
01d3,0
01d4,0
01d5,0
01d6,0
01d7,0
01d8,0
01d9,0
01da,0
01db,493
01dc,0
01dd,0
01de,0
01df,0
01e0,0
01e1,0
01e2,0
01e3,0
01e4,0
01e5,0
01e6,0
01e7,0
01e8,0
01e9,0
01ea,0
01eb,0
01ec,0
01ed,0
01ee,0
01ef,0
01f0,0
01f1,0
01f2,0
01f3,0
01f4,0
01f5,0
01f6,0
01f7,0
01f8,0
01f9,0
01fa,0
01fb,0
01fc,0
01fd,0
01fe,0
01ff,0
0200,0
0201,0
0202,0
0203,0
0204,0
0205,0
0206,0
0207,0
0208,0
0209,0
020a,0
020b,0
020c,0
020d,0
020e,0
020f,0
0210,8627
0211,0
0212,0
0213,0
0214,0
0215,0
0216,0
0217,0
0218,0
0219,0
021a,0
021b,0
021c,198
021d,0
021e,0
021f,0
0220,0
0221,0
0222,0
0223,0
0224,0
0225,0
0226,0
0227,0
0228,0
0229,0
022a,0
022b,0
022c,0
022d,0
022e,0
022f,0
0230,0
0231,0
0232,0
0233,0
0234,0
0235,0
0236,0
0237,0
0238,0
0239,0
023a,0
023b,0
023c,0
023d,0
023e,0
023f,0
0240,0
0241,0
0242,0
0243,0
0244,0
0245,0
0246,0
0247,0
0248,0
0249,0
024a,0
024b,0
024c,0
024d,0
024e,0
024f,0
0250,702
0251,0
0252,0
0253,0
0254,0
0255,0
0256,0
0257,0
0258,0
0259,0
025a,0
025b,0
025c,0
025d,0
025e,0
025f,0
0260,0
0261,0
0262,0
0263,0
0264,0
0265,0
0266,0
0267,0
0268,0
0269,0
026a,0
026b,0
026c,0
026d,0
026e,0
026f,0
0270,0
0271,0
0272,0
0273,0
0274,0
0275,0
0276,0
0277,0
0278,0
0279,0
027a,0
027b,0
027c,0
027d,0
027e,0
027f,0
0280,8538
0281,0
0282,0
0283,0
0284,0
0285,0
0286,0
0287,0
0288,0
0289,0
028a,0
028b,0
028c,0
028d,0
028e,0
028f,0
0290,0
0291,0
0292,0
0293,0
0294,0
0295,0
0296,0
0297,0
0298,0
0299,0
029a,0
029b,0
029c,0
029d,0
029e,0
029f,0
02a0,0
02a1,0
02a2,0
02a3,0
02a4,0
02a5,0
02a6,0
02a7,0
02a8,0
02a9,0
02aa,0
02ab,0
02ac,0
02ad,0
02ae,0
02af,0
02b0,0
02b1,0
02b2,0
02b3,0
02b4,0
02b5,0
02b6,0
02b7,0
02b8,0
02b9,0
02ba,0
02bb,0
02bc,0
02bd,0
02be,0
02bf,0
02c0,0
02c1,0
02c2,0
02c3,0
02c4,0
02c5,0
02c6,0
02c7,0
02c8,0
02c9,0
02ca,0
02cb,0
02cc,0
02cd,0
02ce,0
02cf,0
02d0,0
02d1,0
02d2,0
02d3,0
02d4,0
02d5,0
02d6,0
02d7,0
02d8,0
02d9,0
02da,0
02db,0
02dc,0
02dd,0
02de,0
02df,0
02e0,0
02e1,0
02e2,0
02e3,0
02e4,0
02e5,0
02e6,0
02e7,0
02e8,0
02e9,0
02ea,0
02eb,0
02ec,0
02ed,0
02ee,0
02ef,0
02f0,0
02f1,0
02f2,0
02f3,0
02f4,0
02f5,0
02f6,0
02f7,0
02f8,0
02f9,0
02fa,0
02fb,0
02fc,0
02fd,0
02fe,0
02ff,0
0300,0
0301,0
0302,0
0303,0
0304,0
0305,0
0306,0
0307,0
0308,0
0309,0
030a,0
030b,0
030c,0
030d,0
030e,0
030f,0
0310,0
0311,0
0312,0
0313,0
0314,0
0315,0
0316,0
0317,0
0318,0
0319,0
031a,0
031b,0
031c,0
031d,0
031e,0
031f,0
0320,0
0321,0
0322,0
0323,0
0324,0
0325,0
0326,0
0327,0
0328,0
0329,0
032a,0
032b,0
032c,0
032d,0
032e,0
032f,0
0330,0
0331,0
0332,0
0333,0
0334,0
0335,0
0336,0
0337,0
0338,0
0339,0
033a,0
033b,0
033c,0
033d,0
033e,0
033f,0
0340,0
0341,0
0342,0
0343,0
0344,0
0345,0
0346,0
0347,0
0348,0
0349,0
034a,0
034b,0
034c,0
034d,0
034e,0
034f,0
0350,0
0351,0
0352,0
0353,0
0354,0
0355,0
0356,0
0357,0
0358,0
0359,0
035a,0
035b,0
035c,0
035d,0
035e,0
035f,0
0360,0
0361,0
0362,0
0363,0
0364,0
0365,0
0366,0
0367,0
0368,0
0369,0
036a,0
036b,0
036c,0
036d,0
036e,0
036f,0
0370,0
0371,0
0372,0
0373,0
0374,0
0375,0
0376,0
0377,0
0378,0
0379,0
037a,0
037b,0
037c,0
037d,0
037e,0
037f,0
0380,0
0381,524
0382,0
0383,0
0384,0
0385,0
0386,0
0387,0
0388,0
0389,2013
038a,0
038b,0
038c,0
038d,0
038e,0
038f,0
0390,0
0391,0
0392,0
0393,0
0394,0
0395,0
0396,0
0397,0
0398,0
0399,0
039a,0
039b,0
039c,0
039d,0
039e,0
039f,0
03a0,8739
03a1,4696
03a2,0
03a3,0
03a4,0
03a5,0
03a6,0
03a7,0
03a8,293
03a9,0
03aa,0
03ab,0
03ac,0
03ad,0
03ae,0
03af,0
03b0,0
03b1,0
03b2,0
03b3,0
03b4,0
03b5,0
03b6,0
03b7,0
03b8,0
03b9,0
03ba,0
03bb,0
03bc,0
03bd,0
03be,0
03bf,0
03c0,0
03c1,0
03c2,0
03c3,0
03c4,0
03c5,0
03c6,0
03c7,0
03c8,0
03c9,0
03ca,0
03cb,0
03cc,0
03cd,8474
03ce,0
03cf,0
03d0,0
03d1,0
03d2,0
03d3,0
03d4,0
03d5,0
03d6,0
03d7,0
03d8,0
03d9,0
03da,0
03db,0
03dc,0
03dd,0
03de,0
03df,0
03e0,0
03e1,0
03e2,0
03e3,0
03e4,0
03e5,0
03e6,0
03e7,0
03e8,0
03e9,0
03ea,0
03eb,0
03ec,0
03ed,0
03ee,0
03ef,0
03f0,0
03f1,0
03f2,0
03f3,0
03f4,0
03f5,0
03f6,0
03f7,0
03f8,0
03f9,0
03fa,0
03fb,0
03fc,0
03fd,0
03fe,0
03ff,0
0400,0
0401,0
0402,0
0403,0
0404,0
0405,0
0406,0
0407,0
0408,0
0409,0
040a,0
040b,0
040c,0
040d,0
040e,0
040f,0
0410,0
0411,0
0412,0
0413,0
0414,0
0415,0
0416,0
0417,0
0418,0
0419,0
041a,0
041b,0
041c,0
041d,0
041e,0
041f,0
0420,0
0421,0
0422,0
0423,0
0424,0
0425,0
0426,0
0427,0
0428,0
0429,0
042a,0
042b,0
042c,0
042d,0
042e,0
042f,0
0430,0
0431,0
0432,0
0433,0
0434,0
0435,0
0436,0
0437,0
0438,0
0439,0
043a,0
043b,0
043c,0
043d,0
043e,0
043f,0
0440,0
0441,0
0442,0
0443,0
0444,0
0445,0
0446,0
0447,0
0448,0
0449,0
044a,0
044b,0
044c,0
044d,0
044e,0
044f,0
0450,0
0451,0
0452,0
0453,0
0454,0
0455,0
0456,0
0457,0
0458,0
0459,0
045a,0
045b,0
045c,0
045d,0
045e,0
045f,0
0460,0
0461,0
0462,0
0463,0
0464,0
0465,0
0466,0
0467,0
0468,0
0469,0
046a,0
046b,0
046c,0
046d,0
046e,0
046f,0
0470,0
0471,0
0472,0
0473,0
0474,0
0475,0
0476,0
0477,0
0478,0
0479,0
047a,0
047b,0
047c,0
047d,0
047e,0
047f,0
0480,0
0481,0
0482,0
0483,0
0484,0
0485,0
0486,0
0487,0
0488,0
0489,0
048a,0
048b,0
048c,0
048d,0
048e,0
048f,0
0490,0
0491,0
0492,0
0493,0
0494,0
0495,0
0496,0
0497,0
0498,0
0499,0
049a,0
049b,0
049c,0
049d,0
049e,0
049f,0
04a0,0
04a1,0
04a2,0
04a3,0
04a4,0
04a5,0
04a6,0
04a7,0
04a8,0
04a9,0
04aa,0
04ab,0
04ac,0
04ad,0
04ae,0
04af,0
04b0,0
04b1,0
04b2,0
04b3,0
04b4,0
04b5,0
04b6,0
04b7,0
04b8,0
04b9,0
04ba,0
04bb,0
04bc,0
04bd,0
04be,0
04bf,0
04c0,0
04c1,0
04c2,0
04c3,0
04c4,0
04c5,0
04c6,0
04c7,0
04c8,0
04c9,0
04ca,0
04cb,0
04cc,0
04cd,0
04ce,0
04cf,0
04d0,0
04d1,0
04d2,0
04d3,0
04d4,0
04d5,0
04d6,0
04d7,0
04d8,0
04d9,0
04da,0
04db,0
04dc,0
04dd,0
04de,0
04df,0
04e0,0
04e1,0
04e2,0
04e3,0
04e4,0
04e5,0
04e6,0
04e7,0
04e8,0
04e9,0
04ea,0
04eb,0
04ec,0
04ed,0
04ee,0
04ef,0
04f0,0
04f1,0
04f2,0
04f3,0
04f4,0
04f5,0
04f6,0
04f7,0
04f8,0
04f9,0
04fa,0
04fb,0
04fc,0
04fd,0
04fe,0
04ff,0
0500,0
0501,0
0502,0
0503,0
0504,0
0505,0
0506,0
0507,0
0508,0
0509,0
050a,0
050b,0
050c,0
050d,0
050e,0
050f,0
0510,8802
0511,0
0512,0
0513,0
0514,0
0515,0
0516,0
0517,0
0518,0
0519,0
051a,0
051b,0
051c,0
051d,0
051e,0
051f,0
0520,0
0521,0
0522,0
0523,0
0524,0
0525,0
0526,0
0527,0
0528,0
0529,0
052a,0
052b,0
052c,0
052d,0
052e,0
052f,0
0530,0
0531,0
0532,0
0533,0
0534,0
0535,0
0536,0
0537,0
0538,0
0539,0
053a,0
053b,0
053c,0
053d,0
053e,0
053f,0
0540,0
0541,0
0542,0
0543,0
0544,0
0545,0
0546,0
0547,0
0548,0
0549,0
054a,0
054b,0
054c,0
054d,0
054e,0
054f,0
0550,0
0551,0
0552,0
0553,0
0554,0
0555,0
0556,0
0557,0
0558,0
0559,0
055a,0
055b,0
055c,0
055d,0
055e,0
055f,0
0560,0
0561,0
0562,0
0563,0
0564,0
0565,0
0566,0
0567,0
0568,0
0569,0
056a,0
056b,0
056c,0
056d,0
056e,0
056f,0
0570,0
0571,0
0572,0
0573,0
0574,0
0575,0
0576,0
0577,0
0578,0
0579,0
057a,0
057b,0
057c,0
057d,0
057e,0
057f,0
0580,588
0581,0
0582,0
0583,0
0584,0
0585,0
0586,0
0587,0
0588,0
0589,0
058a,0
058b,0
058c,0
058d,0
058e,0
058f,0
0590,479
0591,87
0592,4299
0593,241
0594,0
0595,0
0596,0
0597,0
0598,0
0599,0
059a,0
059b,0
059c,0
059d,0
059e,0
059f,0
05a0,0
05a1,0
05a2,0
05a3,0
05a4,0
05a5,0
05a6,0
05a7,0
05a8,0
05a9,0
05aa,0
05ab,0
05ac,0
05ad,0
05ae,0
05af,0
05b0,0
05b1,0
05b2,0
05b3,0
05b4,0
05b5,0
05b6,0
05b7,0
05b8,0
05b9,0
05ba,0
05bb,0
05bc,0
05bd,0
05be,0
05bf,0
05c0,0
05c1,0
05c2,0
05c3,0
05c4,0
05c5,0
05c6,0
05c7,0
05c8,0
05c9,0
05ca,0
05cb,0
05cc,0
05cd,0
05ce,0
05cf,0
05d0,0
05d1,0
05d2,0
05d3,0
05d4,0
05d5,0
05d6,0
05d7,0
05d8,0
05d9,0
05da,0
05db,0
05dc,0
05dd,0
05de,0
05df,0
05e0,0
05e1,0
05e2,0
05e3,0
05e4,0
05e5,0
05e6,0
05e7,0
05e8,0
05e9,0
05ea,0
05eb,0
05ec,0
05ed,0
05ee,0
05ef,0
05f0,0
05f1,0
05f2,0
05f3,0
05f4,0
05f5,0
05f6,0
05f7,0
05f8,0
05f9,0
05fa,0
05fb,0
05fc,0
05fd,0
05fe,0
05ff,0
0600,0
0601,0
0602,0
0603,0
0604,0
0605,0
0606,0
0607,0
0608,0
0609,0
060a,0
060b,0
060c,0
060d,0
060e,0
060f,0
0610,0
0611,0
0612,0
0613,0
0614,0
0615,0
0616,0
0617,0
0618,0
0619,0
061a,0
061b,0
061c,0
061d,0
061e,0
061f,0
0620,0
0621,0
0622,0
0623,0
0624,0
0625,0
0626,0
0627,0
0628,0
0629,0
062a,0
062b,0
062c,0
062d,0
062e,0
062f,0
0630,0
0631,0
0632,0
0633,0
0634,0
0635,0
0636,0
0637,0
0638,0
0639,0
063a,0
063b,0
063c,0
063d,0
063e,0
063f,0
0640,0
0641,0
0642,0
0643,0
0644,0
0645,0
0646,0
0647,0
0648,0
0649,0
064a,0
064b,0
064c,0
064d,0
064e,0
064f,0
0650,0
0651,0
0652,0
0653,0
0654,0
0655,0
0656,0
0657,0
0658,0
0659,0
065a,0
065b,0
065c,0
065d,0
065e,0
065f,0
0660,0
0661,0
0662,0
0663,0
0664,0
0665,0
0666,0
0667,0
0668,0
0669,0
066a,0
066b,0
066c,0
066d,0
066e,0
066f,0
0670,0
0671,0
0672,0
0673,0
0674,0
0675,0
0676,0
0677,0
0678,0
0679,0
067a,0
067b,0
067c,0
067d,0
067e,0
067f,0
0680,0
0681,0
0682,0
0683,0
0684,0
0685,0
0686,0
0687,0
0688,0
0689,0
068a,0
068b,0
068c,0
068d,0
068e,0
068f,0
0690,0
0691,0
0692,0
0693,0
0694,0
0695,0
0696,0
0697,0
0698,0
0699,0
069a,0
069b,0
069c,0
069d,0
069e,0
069f,0
06a0,0
06a1,0
06a2,0
06a3,0
06a4,0
06a5,0
06a6,0
06a7,0
06a8,0
06a9,0
06aa,0
06ab,0
06ac,0
06ad,0
06ae,0
06af,0
06b0,0
06b1,0
06b2,0
06b3,0
06b4,0
06b5,0
06b6,0
06b7,0
06b8,0
06b9,0
06ba,0
06bb,0
06bc,0
06bd,0
06be,0
06bf,0
06c0,0
06c1,0
06c2,0
06c3,0
06c4,0
06c5,0
06c6,0
06c7,0
06c8,0
06c9,0
06ca,0
06cb,0
06cc,0
06cd,0
06ce,0
06cf,0
06d0,0
06d1,0
06d2,0
06d3,0
06d4,0
06d5,0
06d6,0
06d7,0
06d8,0
06d9,0
06da,0
06db,0
06dc,0
06dd,0
06de,0
06df,0
06e0,0
06e1,0
06e2,0
06e3,0
06e4,0
06e5,0
06e6,0
06e7,0
06e8,0
06e9,0
06ea,0
06eb,0
06ec,0
06ed,0
06ee,0
06ef,0
06f0,0
06f1,0
06f2,0
06f3,0
06f4,0
06f5,0
06f6,0
06f7,0
06f8,0
06f9,0
06fa,0
06fb,0
06fc,0
06fd,0
06fe,0
06ff,0
0700,0
0701,0
0702,0
0703,0
0704,0
0705,0
0706,0
0707,0
0708,0
0709,0
070a,0
070b,0
070c,0
070d,0
070e,0
070f,0
0710,0
0711,0
0712,0
0713,0
0714,0
0715,0
0716,0
0717,0
0718,0
0719,0
071a,0
071b,0
071c,0
071d,0
071e,0
071f,0
0720,0
0721,0
0722,0
0723,0
0724,0
0725,0
0726,0
0727,0
0728,0
0729,0
072a,0
072b,0
072c,0
072d,0
072e,0
072f,0
0730,0
0731,0
0732,0
0733,0
0734,0
0735,0
0736,0
0737,0
0738,0
0739,0
073a,0
073b,0
073c,0
073d,0
073e,0
073f,0
0740,0
0741,0
0742,0
0743,0
0744,0
0745,0
0746,0
0747,0
0748,0
0749,0
074a,0
074b,0
074c,0
074d,0
074e,0
074f,0
0750,0
0751,0
0752,0
0753,0
0754,0
0755,0
0756,0
0757,0
0758,0
0759,0
075a,0
075b,0
075c,0
075d,0
075e,0
075f,0
0760,0
0761,0
0762,0
0763,0
0764,0
0765,0
0766,0
0767,0
0768,0
0769,0
076a,0
076b,0
076c,0
076d,0
076e,0
076f,0
0770,0
0771,0
0772,0
0773,0
0774,0
0775,0
0776,0
0777,0
0778,0
0779,0
077a,0
077b,0
077c,0
077d,0
077e,0
077f,0
0780,0
0781,0
0782,0
0783,0
0784,0
0785,0
0786,0
0787,0
0788,0
0789,0
078a,0
078b,0
078c,0
078d,0
078e,0
078f,0
0790,0
0791,0
0792,0
0793,0
0794,0
0795,0
0796,0
0797,0
0798,0
0799,0
079a,0
079b,0
079c,0
079d,0
079e,0
079f,0
07a0,0
07a1,0
07a2,0
07a3,0
07a4,0
07a5,0
07a6,0
07a7,0
07a8,0
07a9,0
07aa,0
07ab,0
07ac,0
07ad,0
07ae,0
07af,0
07b0,0
07b1,0
07b2,0
07b3,0
07b4,0
07b5,0
07b6,0
07b7,0
07b8,0
07b9,0
07ba,0
07bb,0
07bc,0
07bd,0
07be,0
07bf,0
07c0,0
07c1,0
07c2,0
07c3,0
07c4,0
07c5,0
07c6,0
07c7,0
07c8,0
07c9,0
07ca,0
07cb,0
07cc,0
07cd,0
07ce,0
07cf,0
07d0,0
07d1,0
07d2,0
07d3,0
07d4,0
07d5,0
07d6,0
07d7,0
07d8,0
07d9,0
07da,0
07db,0
07dc,0
07dd,0
07de,0
07df,0
07e0,0
07e1,0
07e2,0
07e3,0
07e4,0
07e5,0
07e6,0
07e7,0
07e8,0
07e9,0
07ea,0
07eb,0
07ec,0
07ed,0
07ee,0
07ef,0
07f0,0
07f1,0
07f2,0
07f3,0
07f4,0
07f5,0
07f6,0
07f7,0
07f8,0
07f9,0
07fa,0
07fb,0
07fc,0
07fd,0
07fe,0
07ff,0
0800,0
0801,0
0802,0
0803,0
0804,0
0805,0
0806,0
0807,0
0808,0
0809,0
080a,0
080b,0
080c,0
080d,0
080e,0
080f,0
0810,0
0811,0
0812,0
0813,0
0814,0
0815,0
0816,0
0817,0
0818,0
0819,0
081a,0
081b,0
081c,0
081d,0
081e,0
081f,0
0820,0
0821,0
0822,0
0823,0
0824,0
0825,0
0826,0
0827,0
0828,0
0829,0
082a,0
082b,0
082c,0
082d,0
082e,0
082f,0
0830,0
0831,0
0832,0
0833,0
0834,0
0835,0
0836,0
0837,0
0838,0
0839,0
083a,0
083b,0
083c,0
083d,0
083e,0
083f,0
0840,0
0841,0
0842,0
0843,0
0844,0
0845,0
0846,0
0847,0
0848,0
0849,0
084a,0
084b,0
084c,0
084d,0
084e,0
084f,0
0850,0
0851,0
0852,0
0853,0
0854,0
0855,0
0856,0
0857,0
0858,0
0859,0
085a,0
085b,0
085c,0
085d,0
085e,0
085f,0
0860,0
0861,0
0862,0
0863,0
0864,0
0865,0
0866,0
0867,0
0868,0
0869,0
086a,0
086b,0
086c,0
086d,0
086e,0
086f,0
0870,0
0871,0
0872,0
0873,0
0874,0
0875,0
0876,0
0877,0
0878,0
0879,0
087a,0
087b,0
087c,0
087d,0
087e,0
087f,0
0880,0
0881,0
0882,0
0883,0
0884,0
0885,0
0886,0
0887,0
0888,0
0889,0
088a,0
088b,0
088c,0
088d,0
088e,0
088f,0
0890,0
0891,0
0892,0
0893,0
0894,0
0895,0
0896,0
0897,0
0898,0
0899,0
089a,0
089b,0
089c,0
089d,0
089e,0
089f,0
08a0,0
08a1,0
08a2,0
08a3,0
08a4,0
08a5,0
08a6,0
08a7,0
08a8,0
08a9,0
08aa,0
08ab,0
08ac,0
08ad,0
08ae,0
08af,0
08b0,8748
08b1,0
08b2,0
08b3,0
08b4,0
08b5,0
08b6,0
08b7,0
08b8,0
08b9,0
08ba,0
08bb,0
08bc,0
08bd,0
08be,0
08bf,0
08c0,0
08c1,0
08c2,0
08c3,0
08c4,0
08c5,0
08c6,0
08c7,0
08c8,0
08c9,0
08ca,0
08cb,0
08cc,0
08cd,0
08ce,0
08cf,0
08d0,0
08d1,0
08d2,0
08d3,0
08d4,0
08d5,0
08d6,0
08d7,0
08d8,0
08d9,0
08da,0
08db,0
08dc,0
08dd,0
08de,0
08df,0
08e0,0
08e1,0
08e2,0
08e3,0
08e4,0
08e5,0
08e6,0
08e7,0
08e8,0
08e9,0
08ea,0
08eb,0
08ec,0
08ed,0
08ee,0
08ef,0
08f0,0
08f1,0
08f2,0
08f3,0
08f4,0
08f5,0
08f6,0
08f7,0
08f8,0
08f9,0
08fa,0
08fb,0
08fc,0
08fd,0
08fe,0
08ff,0
0900,0
0901,0
0902,0
0903,0
0904,0
0905,0
0906,0
0907,0
0908,0
0909,0
090a,0
090b,0
090c,0
090d,0
090e,0
090f,0
0910,0
0911,0
0912,0
0913,0
0914,0
0915,0
0916,0
0917,0
0918,0
0919,0
091a,0
091b,0
091c,0
091d,0
091e,0
091f,0
0920,9153
0921,0
0922,0
0923,0
0924,0
0925,0
0926,0
0927,0
0928,0
0929,0
092a,0
092b,0
092c,0
092d,0
092e,0
092f,0
0930,0
0931,0
0932,0
0933,0
0934,0
0935,0
0936,0
0937,0
0938,0
0939,0
093a,0
093b,0
093c,0
093d,0
093e,0
093f,0
0940,0
0941,0
0942,0
0943,0
0944,0
0945,0
0946,0
0947,0
0948,0
0949,0
094a,0
094b,0
094c,0
094d,0
094e,0
094f,0
0950,0
0951,0
0952,0
0953,0
0954,0
0955,0
0956,0
0957,0
0958,0
0959,0
095a,0
095b,0
095c,0
095d,0
095e,0
095f,0
0960,0
0961,0
0962,0
0963,0
0964,0
0965,0
0966,0
0967,0
0968,0
0969,0
096a,0
096b,0
096c,0
096d,0
096e,0
096f,0
0970,0
0971,0
0972,0
0973,0
0974,0
0975,0
0976,0
0977,0
0978,0
0979,0
097a,0
097b,0
097c,0
097d,0
097e,0
097f,0
0980,0
0981,0
0982,0
0983,0
0984,0
0985,0
0986,0
0987,0
0988,0
0989,0
098a,0
098b,0
098c,0
098d,0
098e,0
098f,0
0990,0
0991,0
0992,0
0993,0
0994,0
0995,0
0996,0
0997,0
0998,0
0999,0
099a,0
099b,0
099c,0
099d,0
099e,0
099f,0
09a0,0
09a1,0
09a2,0
09a3,0
09a4,0
09a5,0
09a6,0
09a7,0
09a8,0
09a9,0
09aa,0
09ab,0
09ac,0
09ad,0
09ae,0
09af,0
09b0,0
09b1,0
09b2,0
09b3,0
09b4,0
09b5,0
09b6,0
09b7,0
09b8,0
09b9,0
09ba,0
09bb,0
09bc,0
09bd,0
09be,0
09bf,0
09c0,0
09c1,0
09c2,0
09c3,0
09c4,0
09c5,0
09c6,0
09c7,0
09c8,0
09c9,0
09ca,0
09cb,0
09cc,0
09cd,0
09ce,0
09cf,0
09d0,0
09d1,0
09d2,0
09d3,0
09d4,0
09d5,0
09d6,0
09d7,0
09d8,0
09d9,0
09da,0
09db,0
09dc,0
09dd,0
09de,0
09df,0
09e0,0
09e1,0
09e2,0
09e3,0
09e4,0
09e5,0
09e6,0
09e7,0
09e8,0
09e9,0
09ea,0
09eb,0
09ec,0
09ed,0
09ee,0
09ef,0
09f0,0
09f1,0
09f2,0
09f3,0
09f4,0
09f5,0
09f6,0
09f7,0
09f8,0
09f9,0
09fa,0
09fb,0
09fc,0
09fd,0
09fe,0
09ff,0
0a00,0
0a01,298
0a02,5713
0a03,0
0a04,0
0a05,0
0a06,0
0a07,0
0a08,544
0a09,0
0a0a,0
0a0b,0
0a0c,0
0a0d,0
0a0e,0
0a0f,0
0a10,0
0a11,0
0a12,0
0a13,0
0a14,0
0a15,0
0a16,0
0a17,0
0a18,0
0a19,0
0a1a,0
0a1b,0
0a1c,0
0a1d,0
0a1e,0
0a1f,0
0a20,0
0a21,0
0a22,0
0a23,0
0a24,0
0a25,0
0a26,0
0a27,0
0a28,0
0a29,0
0a2a,0
0a2b,0
